tenure,monthly_charges,total_charges,contract,payment_method,internet_service,tech_support,online_security,support_calls,churn,is_new_customer,is_long_term_customer,monthly_charges_log,high_price_flag,price_to_tenure_ratio,is_auto_pay,high_support_calls,support_calls_per_month,recent_issue_proxxy,high_price_new_customer,month_to_month_high_support,long_term_low_support
18,61.68,1110.24,Month-to-month,Debit,Fiber,Yes,Yes,3,Yes,0,0,4.13804241748782,0,3.4266666666666667,1,1,0.16666666666666666,0,0,1,0
22,106.26,2337.72,Month-to-month,Credit,,No,No,1,Yes,0,0,4.675255793554779,1,4.83,1,0,0.045454545454545456,0,0,0,0
33,48.36,1595.88,Month-to-month,Debit,Fiber,No,Yes,1,No,0,0,3.8991403795971324,0,1.4654545454545453,1,0,0.030303030303030304,0,0,0,0
30,111.52,3345.6,One year,Cash,Fiber,Yes,No,0,No,0,0,4.723130983621656,1,3.7173333333333334,0,0,0.0,0,0,0,0
32,66.29,2121.28,One year,Cash,Fiber,No,Yes,3,No,0,0,4.209011637200227,0,2.0715625,0,1,0.09375,0,0,0,0
42,84.71,3557.82,Month-to-month,Credit,DSL,No,No,1,Yes,0,1,4.450969504910791,1,2.0169047619047618,1,0,0.023809523809523808,0,0,0,1
10,46.44,464.4,Month-to-month,UPI,Fiber,No,No,0,No,0,0,3.85946575468947,0,4.644,1,0,0.0,0,0,0,0
36,35.6,1281.6,One year,Cash,Fiber,No,Yes,2,No,0,1,3.6000482404073204,0,0.9888888888888889,0,0,0.05555555555555555,0,0,0,1
34,106.95,3636.3,Month-to-month,Debit,Fiber,Yes,Yes,1,No,0,0,4.681668156960816,1,3.1455882352941176,1,0,0.029411764705882353,0,0,0,0
28,30.95,866.6,Two year,Credit,,Yes,No,0,No,0,0,3.4641721808235437,0,1.105357142857143,1,0,0.0,0,0,0,0
11,97.4,1071.4,One year,UPI,DSL,No,No,0,No,0,0,4.589040804058207,1,8.854545454545455,1,0,0.0,0,0,0,0
39,78.1,3045.9,Month-to-month,Credit,DSL,No,Yes,3,Yes,0,1,4.370712874773608,0,2.0025641025641026,1,1,0.07692307692307693,0,0,1,0
47,106.11,4987.17,Month-to-month,Credit,Fiber,Yes,No,1,No,0,1,4.673856343776539,1,2.257659574468085,1,0,0.02127659574468085,0,0,0,1
19,91.78,1743.82,Month-to-month,UPI,,Yes,Yes,0,No,0,0,4.530231099323598,1,4.830526315789474,1,0,0.0,0,0,0,0
15,48.17,722.55,Month-to-month,Debit,Fiber,No,No,0,No,0,0,3.895283681423848,0,3.2113333333333336,1,0,0.0,0,0,0,0
28,77.44,2168.32,One year,Cash,Fiber,Yes,Yes,3,No,0,0,4.362334001328145,0,2.7657142857142856,0,1,0.10714285714285714,0,0,0,0
24,21.31,511.44,One year,Debit,Fiber,No,No,2,No,0,0,3.105035008444441,0,0.8879166666666666,1,0,0.08333333333333333,0,0,0,0
72,67.52,4861.44,Month-to-month,UPI,DSL,Yes,Yes,3,No,0,1,4.2271256734559195,0,0.9377777777777777,1,1,0.041666666666666664,0,0,1,0
9,28.6,257.4,One year,UPI,Fiber,No,No,2,No,0,0,3.3877743613300146,0,3.177777777777778,1,0,0.2222222222222222,0,0,0,0
47,62.89,2955.83,Month-to-month,Cash,Fiber,Yes,Yes,0,Yes,0,1,4.157162854614252,0,1.3380851063829788,0,0,0.0,0,0,0,1
33,30.96,1021.68,Month-to-month,Cash,Fiber,No,No,2,No,0,0,3.464485120898074,0,0.9381818181818182,0,0,0.06060606060606061,0,0,0,0
62,115.55,7164.1,Month-to-month,UPI,DSL,No,No,1,Yes,0,1,4.758320365481766,1,1.863709677419355,1,0,0.016129032258064516,0,0,0,1
19,72.31,1373.89,One year,UPI,,Yes,Yes,1,No,0,0,4.294697025235496,0,3.805789473684211,1,0,0.05263157894736842,0,0,0,0
67,111.32,7458.44,One year,Cash,DSL,No,Yes,1,No,0,1,4.721351940277501,1,1.6614925373134328,0,0,0.014925373134328358,0,0,0,1
40,22.24,889.6,Month-to-month,Cash,Fiber,No,Yes,1,Yes,0,1,3.1458749319837103,0,0.5559999999999999,0,0,0.025,0,0,0,1
47,83.77,3937.19,One year,Debit,Fiber,No,No,0,No,0,1,4.439941706620314,1,1.7823404255319149,1,0,0.0,0,0,0,1
65,50.7,3295.5,Month-to-month,UPI,DSL,No,No,2,No,0,1,3.9454577815143836,0,0.78,1,0,0.03076923076923077,0,0,0,1
29,63.18,1832.22,Month-to-month,UPI,Fiber,No,No,2,No,0,0,4.161691635681711,0,2.1786206896551725,1,0,0.06896551724137931,0,0,0,0
50,107.31,5365.5,One year,Debit,DSL,No,No,1,No,0,1,4.684997485847646,1,2.1462,1,0,0.02,0,0,0,1
13,118.0,1534.0,Month-to-month,Credit,DSL,No,No,2,Yes,0,0,4.77912349311153,1,9.076923076923077,1,0,0.15384615384615385,0,0,0,0
1,44.65,44.65,Month-to-month,Cash,Fiber,No,Yes,0,Yes,1,0,3.8210036070409776,0,44.65,0,0,0.0,0,0,0,0
34,114.83,3904.22,Month-to-month,Cash,Fiber,No,No,3,No,0,0,4.752123598944254,1,3.3773529411764707,0,1,0.08823529411764706,0,0,1,0
48,88.87,4265.76,Month-to-month,Credit,Fiber,No,No,3,Yes,0,1,4.498364181670282,1,1.8514583333333334,1,1,0.0625,0,0,1,0
48,115.14,5526.72,One year,Debit,,No,Yes,0,No,0,1,4.754796359943904,1,2.39875,1,0,0.0,0,0,0,1
49,76.24,3735.76,One year,Debit,Fiber,No,No,6,Yes,0,1,4.346917457560314,0,1.5559183673469388,1,1,0.12244897959183673,0,0,0,0
64,116.08,7429.12,Two year,Debit,DSL,No,Yes,3,Yes,0,1,4.762857461823685,1,1.81375,1,1,0.046875,0,0,0,0
61,109.25,6664.25,Month-to-month,Debit,Fiber,No,No,4,Yes,0,1,4.702750514326955,1,1.790983606557377,1,1,0.06557377049180328,0,0,1,0
29,32.86,952.94,Two year,UPI,DSL,No,No,1,No,0,0,3.522234376704989,0,1.133103448275862,1,0,0.034482758620689655,0,0,0,0
39,51.08,1992.12,Month-to-month,UPI,Fiber,Yes,Yes,4,No,0,1,3.9527809979003137,0,1.3097435897435896,1,1,0.10256410256410256,0,0,1,0
26,44.31,1152.06,Two year,Debit,DSL,No,No,0,No,0,0,3.813527758679047,0,1.7042307692307692,1,0,0.0,0,0,0,0
17,77.21,1312.57,Two year,Cash,DSL,No,No,1,No,0,0,4.35939751661352,0,4.541764705882352,0,0,0.058823529411764705,0,0,0,0
71,100.28,7119.88,Month-to-month,Credit,Fiber,No,Yes,2,Yes,0,1,4.617888958395866,1,1.4123943661971832,1,0,0.028169014084507043,0,0,0,1
13,95.94,1247.22,Month-to-month,Credit,Fiber,Yes,No,2,Yes,0,0,4.57409223041723,1,7.38,1,0,0.15384615384615385,0,0,0,0
69,92.67,6394.23,Month-to-month,Cash,,Yes,No,0,No,0,1,4.539777967221039,1,1.3430434782608696,0,0,0.0,0,0,0,1
26,57.53,1495.78,Month-to-month,Debit,Fiber,No,Yes,0,No,0,0,4.069539443303129,0,2.2126923076923077,1,0,0.0,0,0,0,0
49,33.96,1664.04,Month-to-month,Debit,Fiber,No,No,1,No,0,1,3.5542045507873348,0,0.6930612244897959,1,0,0.02040816326530612,0,0,0,1
67,41.06,2751.02,Month-to-month,Credit,DSL,No,No,2,No,0,1,3.7390971702745537,0,0.6128358208955225,1,0,0.029850746268656716,0,0,0,1
7,94.17,659.19,Month-to-month,Credit,DSL,Yes,No,1,No,0,0,4.555664766084252,1,13.452857142857143,1,0,0.14285714285714285,0,0,0,0
58,34.75,2015.5,Month-to-month,UPI,Fiber,No,No,3,Yes,0,1,3.5765502691400166,0,0.5991379310344828,1,1,0.05172413793103448,0,0,1,0
49,42.29,2072.21,One year,Credit,DSL,No,No,0,No,0,1,3.7679216614538893,0,0.8630612244897959,1,0,0.0,0,0,0,1
53,62.46,3310.38,Month-to-month,Credit,Fiber,No,No,3,No,0,1,4.150409786155049,0,1.1784905660377358,1,1,0.05660377358490566,0,0,1,0
65,27.21,1768.65,Month-to-month,Credit,Fiber,No,No,1,No,0,1,3.339676525013905,0,0.4186153846153846,1,0,0.015384615384615385,0,0,0,1
62,41.27,2558.74,Month-to-month,Credit,Fiber,Yes,No,0,No,0,1,3.7440776145786985,0,0.6656451612903226,1,0,0.0,0,0,0,1
17,34.98,594.66,Two year,UPI,DSL,No,Yes,2,No,0,0,3.582963228522387,0,2.0576470588235294,1,0,0.11764705882352941,0,0,0,0
43,115.13,4950.59,One year,UPI,DSL,No,No,0,No,0,1,4.754710253257667,1,2.677441860465116,1,0,0.0,0,0,0,1
25,39.15,978.75,Month-to-month,UPI,DSL,Yes,Yes,1,No,0,0,3.6926224403927708,0,1.5659999999999998,1,0,0.04,0,0,0,0
3,106.18,318.54,One year,Cash,DSL,Yes,No,2,Yes,1,0,4.674509664066704,1,35.39333333333334,0,0,0.6666666666666666,0,1,0,0
29,31.48,912.92,Month-to-month,Credit,,Yes,No,0,No,0,0,3.4806245152934774,0,1.0855172413793104,1,0,0.0,0,0,0,0
32,106.97,3423.04,One year,UPI,DSL,No,Yes,0,No,0,0,4.681853410759049,1,3.3428125,1,0,0.0,0,0,0,0
26,79.94,2078.44,Month-to-month,Cash,DSL,No,Yes,4,Yes,0,0,4.393708139447719,0,3.0746153846153845,0,1,0.15384615384615385,0,0,1,0
16,104.97,1679.52,Month-to-month,Cash,Fiber,No,No,3,Yes,0,0,4.663156035186745,1,6.560625,0,1,0.1875,0,0,1,0
25,106.73,2668.25,Month-to-month,Debit,Fiber,No,Yes,0,No,0,0,4.679628096906101,1,4.2692000000000005,1,0,0.0,0,0,0,0
54,79.64,4300.56,Month-to-month,UPI,Fiber,Yes,No,0,No,0,1,4.3899948043230586,0,1.4748148148148148,1,0,0.0,0,0,0,1
28,111.77,3129.56,One year,Credit,DSL,No,Yes,0,No,0,0,4.725350346244197,1,3.9917857142857143,1,0,0.0,0,0,0,0
56,78.54,4398.24,One year,Credit,Fiber,No,No,0,No,0,1,4.376260039779544,0,1.4025,1,0,0.0,0,0,0,1
65,91.26,5931.9,One year,Debit,DSL,Yes,Yes,1,No,0,1,4.524610678129674,1,1.4040000000000001,1,0,0.015384615384615385,0,0,0,1
41,61.61,2526.01,Two year,Cash,Fiber,No,No,0,No,0,1,4.136925009757219,0,1.5026829268292683,0,0,0.0,0,0,0,1
51,111.41,5681.91,One year,UPI,Fiber,No,No,2,No,0,1,4.722152901473706,1,2.1845098039215687,1,0,0.0392156862745098,0,0,0,1
71,102.42,7271.82,Month-to-month,Debit,,No,Yes,1,Yes,0,1,4.638798366968075,1,1.4425352112676058,1,0,0.014084507042253521,0,0,0,1
29,36.67,1063.43,Two year,Credit,Fiber,No,No,3,No,0,0,3.62886402170395,0,1.2644827586206897,1,1,0.10344827586206896,0,0,0,0
19,77.64,1475.16,Two year,Cash,DSL,No,No,1,No,0,0,4.364880475838911,0,4.086315789473685,0,0,0.05263157894736842,0,0,0,0
66,109.68,7238.88,One year,Cash,Fiber,No,Yes,1,No,0,1,4.7066431549187255,1,1.6618181818181819,0,0,0.015151515151515152,0,0,0,1
41,99.31,4071.71,Two year,UPI,DSL,No,No,2,No,0,1,4.608265390895394,1,2.4221951219512197,1,0,0.04878048780487805,0,0,0,1
45,116.26,5231.7,Two year,UPI,DSL,No,Yes,1,No,0,1,4.764393691536069,1,2.583555555555556,1,0,0.022222222222222223,0,0,0,1
15,43.13,646.95,Month-to-month,UPI,DSL,No,Yes,2,No,0,0,3.7871398232814557,0,2.8753333333333333,1,0,0.13333333333333333,0,0,0,0
3,56.75,170.25,Month-to-month,Debit,DSL,No,Yes,1,Yes,1,0,4.056123349401903,0,18.916666666666668,1,0,0.3333333333333333,0,0,0,0
11,70.72,777.92,Month-to-month,Credit,Fiber,Yes,No,0,Yes,0,0,4.272769648736932,0,6.429090909090909,1,0,0.0,0,0,0,0
53,43.27,2293.31,Two year,UPI,DSL,No,No,2,No,0,1,3.7903072467440495,0,0.8164150943396227,1,0,0.03773584905660377,0,0,0,1
46,59.4,2732.4,Month-to-month,Debit,Fiber,No,No,2,No,0,1,4.100989104940769,0,1.2913043478260868,1,0,0.043478260869565216,0,0,0,1
30,73.75,2212.5,One year,Debit,Fiber,No,No,0,No,0,0,4.314149212270796,0,2.4583333333333335,1,0,0.0,0,0,0,0
57,39.13,2230.41,Two year,UPI,,No,No,1,No,0,1,3.6921241842788253,0,0.6864912280701755,1,0,0.017543859649122806,0,0,0,1
18,45.67,822.06,Two year,Debit,Fiber,No,No,0,No,0,0,3.8431015599617244,0,2.5372222222222223,1,0,0.0,0,0,0,0
51,32.48,1656.48,One year,Credit,Fiber,No,No,2,Yes,0,1,3.5109482456212744,0,0.6368627450980392,1,0,0.0392156862745098,0,0,0,1
48,91.34,4384.32,Month-to-month,UPI,Fiber,No,No,2,No,0,1,4.525477417078843,1,1.9029166666666668,1,0,0.041666666666666664,0,0,0,1
66,56.16,3706.56,Month-to-month,Debit,DSL,No,No,3,Yes,0,1,4.045854353061666,0,0.8509090909090908,1,1,0.045454545454545456,0,0,1,0
8,42.03,336.24,Two year,Debit,Fiber,No,No,0,No,0,0,3.7618975468505083,0,5.25375,1,0,0.0,0,0,0,0
22,70.73,1556.06,Two year,UPI,DSL,No,Yes,1,No,0,0,4.272909070138343,0,3.2150000000000003,1,0,0.045454545454545456,0,0,0,0
6,26.82,160.92,One year,Debit,Fiber,No,No,1,No,1,0,3.325755186495297,0,4.47,1,0,0.16666666666666666,0,0,0,0
57,112.34,6403.38,Two year,Credit,DSL,No,No,2,No,0,1,4.730392150741473,1,1.9708771929824562,1,0,0.03508771929824561,0,0,0,1
36,49.45,1780.2,Month-to-month,Debit,,No,No,4,Yes,0,1,3.920982746799618,0,1.3736111111111111,1,1,0.1111111111111111,0,0,1,0
57,108.65,6193.05,One year,Cash,Fiber,No,No,1,No,0,1,4.697293474863897,1,1.906140350877193,0,0,0.017543859649122806,0,0,0,1
49,69.76,3418.24,Month-to-month,Credit,,Yes,No,3,No,0,1,4.259293869291585,0,1.4236734693877553,1,1,0.061224489795918366,0,0,1,0
45,105.02,4725.9,One year,UPI,Fiber,No,No,3,Yes,0,1,4.66362775555966,1,2.3337777777777777,1,1,0.06666666666666667,0,0,0,0
66,44.71,2950.86,Month-to-month,UPI,DSL,Yes,Yes,2,No,0,1,3.822317092343653,0,0.6774242424242425,1,0,0.030303030303030304,0,0,0,1
45,37.53,1688.85,Month-to-month,Debit,Fiber,Yes,Yes,3,No,0,1,3.6514371586380663,0,0.8340000000000001,1,1,0.06666666666666667,0,0,1,0
20,104.94,2098.8,Two year,Cash,DSL,Yes,Yes,3,No,0,0,4.66287289611638,1,5.247,0,1,0.15,0,0,0,0
64,41.29,2642.56,One year,Credit,DSL,No,Yes,1,No,0,1,3.7445506514843974,0,0.64515625,1,0,0.015625,0,0,0,1
67,94.62,6339.54,Two year,Debit,DSL,Yes,Yes,0,Yes,0,1,4.560382003197957,1,1.4122388059701494,1,0,0.0,0,0,0,1
3,54.46,163.38,One year,Credit,Fiber,No,No,1,No,1,0,4.015662040187632,0,18.153333333333332,1,0,0.3333333333333333,0,0,0,0
54,94.82,5120.28,Month-to-month,UPI,,No,No,0,Yes,0,1,4.562471431454976,1,1.755925925925926,1,0,0.0,0,0,0,1
64,110.76,7088.64,Month-to-month,UPI,Fiber,No,Yes,0,No,0,1,4.716353714948706,1,1.730625,1,0,0.0,0,0,0,1
40,118.16,4726.4,Two year,Cash,Fiber,Yes,No,0,No,0,1,4.780467127845082,1,2.9539999999999997,0,0,0.0,0,0,0,1
59,55.98,3302.82,One year,UPI,Fiber,Yes,Yes,0,No,0,1,4.0427003290697625,0,0.9488135593220338,1,0,0.0,0,0,0,1
55,56.75,3121.25,Two year,Cash,Fiber,Yes,No,1,No,0,1,4.056123349401903,0,1.0318181818181817,0,0,0.01818181818181818,0,0,0,1
62,118.14,7324.68,Month-to-month,UPI,Fiber,No,No,1,Yes,0,1,4.7802992722005415,1,1.905483870967742,1,0,0.016129032258064516,0,0,0,1
4,106.15,424.6,Month-to-month,Credit,Fiber,Yes,No,2,Yes,1,0,4.674229721919586,1,26.5375,1,0,0.5,0,1,0,0
60,24.51,1470.6,Two year,Credit,Fiber,No,No,0,No,0,1,3.23907053215372,0,0.40850000000000003,1,0,0.0,0,0,0,1
30,77.34,2320.2,Month-to-month,Debit,DSL,No,No,0,No,0,0,4.361058328237685,0,2.5780000000000003,1,0,0.0,0,0,0,0
2,38.12,76.24,Month-to-month,Debit,DSL,No,Yes,3,Yes,1,0,3.6666338451666167,0,19.06,1,1,1.5,1,0,1,0
62,119.4,7402.8,Month-to-month,Debit,Fiber,Yes,Yes,2,No,0,1,4.79081953287472,1,1.9258064516129034,1,0,0.03225806451612903,0,0,0,1
49,33.89,1660.61,One year,Debit,Fiber,No,Yes,5,No,0,1,3.5522002551986827,0,0.6916326530612245,1,1,0.10204081632653061,0,0,0,0
9,75.93,683.37,Month-to-month,Debit,Fiber,No,Yes,1,No,0,0,4.342895917470844,0,8.436666666666667,1,0,0.1111111111111111,0,0,0,0
31,86.52,2682.12,One year,Debit,Fiber,Yes,Yes,0,No,0,0,4.471867338673671,1,2.790967741935484,1,0,0.0,0,0,0,0
61,113.71,6936.31,Two year,Cash,Fiber,Yes,No,2,No,0,1,4.742407204293176,1,1.8640983606557375,0,0,0.03278688524590164,0,0,0,1
48,104.73,5027.04,Month-to-month,Cash,DSL,No,No,0,Yes,0,1,4.660888674744435,1,2.1818750000000002,0,0,0.0,0,0,0,1
25,44.58,1114.5,Month-to-month,UPI,DSL,No,No,1,No,0,0,3.819469023817538,0,1.7832,1,0,0.04,0,0,0,0
36,77.26,2781.36,Month-to-month,Cash,DSL,Yes,No,1,No,0,1,4.360036616782266,0,2.1461111111111113,0,0,0.027777777777777776,0,0,0,1
8,115.36,922.88,Month-to-month,Credit,,No,Yes,0,Yes,0,0,4.756688833627001,1,14.42,1,0,0.0,0,0,0,0
58,93.57,5427.06,Month-to-month,Cash,Fiber,No,No,4,No,0,1,4.549340301027421,1,1.6132758620689653,0,1,0.06896551724137931,0,0,1,0
45,88.83,3997.35,Month-to-month,Debit,Fiber,No,Yes,3,Yes,0,1,4.497918995241116,1,1.974,1,1,0.06666666666666667,0,0,1,0
62,95.49,5920.38,Month-to-month,Cash,DSL,Yes,No,4,No,0,1,4.569439376032292,1,1.5401612903225805,0,1,0.06451612903225806,0,0,1,0
39,52.25,2037.75,Month-to-month,Credit,DSL,Yes,Yes,2,No,0,1,3.9749978045895347,0,1.3397435897435896,1,0,0.05128205128205128,0,0,0,1
58,92.93,5389.94,One year,UPI,Fiber,Yes,Yes,3,No,0,1,4.542549824006424,1,1.602241379310345,1,1,0.05172413793103448,0,0,0,0
64,43.29,2770.56,Two year,Cash,DSL,No,Yes,1,Yes,0,1,3.790758917935107,0,0.67640625,0,0,0.015625,0,0,0,1
44,62.81,2763.64,Month-to-month,Credit,DSL,No,No,2,No,0,1,4.155909917880256,0,1.4275,1,0,0.045454545454545456,0,0,0,1
29,108.99,3160.71,One year,Cash,Fiber,No,No,2,No,0,0,4.700389452569025,1,3.7582758620689654,0,0,0.06896551724137931,0,0,0,0
59,21.9,1292.1,Month-to-month,UPI,Fiber,No,Yes,1,No,0,1,3.131136910560194,0,0.3711864406779661,1,0,0.01694915254237288,0,0,0,1
71,61.43,4361.53,Month-to-month,Cash,DSL,No,No,2,No,0,1,4.134045929073653,0,0.8652112676056338,0,0,0.028169014084507043,0,0,0,1
9,46.68,420.12,Month-to-month,Credit,DSL,No,No,3,Yes,0,0,3.8645120227570944,0,5.1866666666666665,1,1,0.3333333333333333,0,0,1,0
6,39.86,239.16,One year,UPI,DSL,No,No,0,No,1,0,3.710151589389476,0,6.6433333333333335,1,0,0.0,0,0,0,0
29,103.86,3011.94,Month-to-month,UPI,Fiber,Yes,No,1,No,0,0,4.652626127144386,1,3.5813793103448277,1,0,0.034482758620689655,0,0,0,0
58,89.65,5199.7,Month-to-month,UPI,Fiber,No,No,1,Yes,0,1,4.50700593720086,1,1.545689655172414,1,0,0.017241379310344827,0,0,0,1
17,31.26,531.42,Two year,UPI,DSL,Yes,Yes,1,No,0,0,3.473828072697063,0,1.8388235294117647,1,0,0.058823529411764705,0,0,0,0
16,69.45,1111.2,Month-to-month,Debit,DSL,No,No,1,No,0,0,4.254903238344689,0,4.340625,1,0,0.0625,0,0,0,0
3,66.69,200.07,Month-to-month,Debit,DSL,No,No,1,No,1,0,4.214938458520516,0,22.23,1,0,0.3333333333333333,0,0,0,0
21,34.25,719.25,One year,Cash,DSL,No,No,0,No,0,0,3.5624655292582776,0,1.630952380952381,0,0,0.0,0,0,0,0
64,99.98,6398.72,Month-to-month,Cash,Fiber,No,Yes,2,Yes,0,1,4.6149224774307696,1,1.5621875,0,0,0.03125,0,0,0,1
36,56.67,2040.12,Month-to-month,UPI,DSL,Yes,No,0,No,0,1,4.0547371076273215,0,1.5741666666666667,1,0,0.0,0,0,0,1
62,96.19,5963.78,Month-to-month,Credit,Fiber,No,No,1,Yes,0,1,4.576667825515379,1,1.5514516129032259,1,0,0.016129032258064516,0,0,0,1
42,39.21,1646.82,One year,Credit,Fiber,Yes,No,1,No,0,1,3.6941157209091826,0,0.9335714285714286,1,0,0.023809523809523808,0,0,0,1
42,51.51,2163.42,Month-to-month,Debit,DSL,No,No,3,Yes,0,1,3.961003627649768,0,1.2264285714285714,1,1,0.07142857142857142,0,0,1,0
61,29.52,1800.72,One year,Credit,Fiber,No,Yes,1,No,0,1,3.4183822064162563,0,0.48393442622950816,1,0,0.01639344262295082,0,0,0,1
13,34.35,446.55,Two year,UPI,Fiber,No,Yes,0,No,0,0,3.565298392342582,0,2.6423076923076922,1,0,0.0,0,0,0,0
11,108.32,1191.52,Two year,Cash,DSL,Yes,No,2,No,0,0,4.694279361059867,1,9.847272727272726,0,0,0.18181818181818182,0,0,0,0
54,30.91,1669.14,Month-to-month,Cash,Fiber,No,No,2,No,0,1,3.462919440290152,0,0.5724074074074074,0,0,0.037037037037037035,0,0,0,1
16,29.57,473.12,One year,UPI,Fiber,Yes,Yes,2,No,0,0,3.420019135902743,0,1.848125,1,0,0.125,0,0,0,0
8,114.04,912.32,Month-to-month,Credit,Fiber,No,No,0,Yes,0,0,4.745279893972737,1,14.255,1,0,0.0,0,0,0,0
59,84.59,4990.81,Two year,Debit,Fiber,Yes,No,0,No,0,1,4.4495684538935185,1,1.433728813559322,1,0,0.0,0,0,0,1
57,30.09,1715.13,Two year,Debit,Fiber,No,Yes,1,No,0,1,3.4368862240706624,0,0.5278947368421053,1,0,0.017543859649122806,0,0,0,1
40,117.17,4686.8,Month-to-month,Cash,DSL,Yes,No,1,No,0,1,4.772124265650924,1,2.92925,0,0,0.025,0,0,0,1
59,34.71,2047.89,One year,Credit,DSL,No,No,0,Yes,0,1,3.575430761606357,0,0.5883050847457627,1,0,0.0,0,0,0,1
2,96.63,193.26,Two year,Debit,DSL,Yes,No,0,Yes,1,0,4.58118482323758,1,48.315,1,0,0.0,0,1,0,0
10,23.49,234.9,Month-to-month,Credit,Fiber,No,No,0,No,0,0,3.1982648709640764,0,2.3489999999999998,1,0,0.0,0,0,0,0
44,82.45,3627.8,One year,Credit,DSL,No,No,3,Yes,0,1,4.424247650107844,1,1.8738636363636365,1,1,0.06818181818181818,0,0,0,0
11,74.67,821.37,One year,Debit,Fiber,No,No,1,No,0,0,4.326381780706431,0,6.788181818181818,1,0,0.09090909090909091,0,0,0,0
2,40.8,81.6,Two year,Cash,DSL,No,No,2,Yes,1,0,3.7328963395307104,0,20.4,0,0,1.0,0,0,0,0
50,84.31,4215.5,Month-to-month,Credit,Fiber,No,No,0,Yes,0,1,4.446291680920603,1,1.6862000000000001,1,0,0.0,0,0,0,1
12,81.71,980.52,Two year,Debit,,No,No,0,No,0,0,4.415340513703815,1,6.809166666666666,1,0,0.0,0,0,0,0
23,99.84,2296.32,One year,UPI,Fiber,Yes,Yes,3,Yes,0,0,4.6135351023197195,1,4.340869565217392,1,1,0.13043478260869565,0,0,0,0
18,107.59,1936.62,Month-to-month,UPI,DSL,No,No,0,Yes,0,0,4.687579322228809,1,5.977222222222222,1,0,0.0,0,0,0,0
62,71.01,4402.62,One year,Cash,Fiber,No,No,1,No,0,1,4.276804998260776,0,1.1453225806451615,0,0,0.016129032258064516,0,0,0,1
62,69.03,4279.86,Month-to-month,Debit,DSL,No,No,1,Yes,0,1,4.248923721667427,0,1.1133870967741937,1,0,0.016129032258064516,0,0,0,1
38,82.16,3122.08,Month-to-month,Credit,Fiber,No,No,3,Yes,0,1,4.420766462989812,1,2.1621052631578945,1,1,0.07894736842105263,0,0,1,0
67,92.92,6225.64,One year,UPI,DSL,Yes,No,0,No,0,1,4.5424433560797866,1,1.386865671641791,1,0,0.0,0,0,0,1
38,55.62,2113.56,Two year,Credit,DSL,Yes,No,2,No,0,1,4.036362279683754,0,1.4636842105263157,1,0,0.05263157894736842,0,0,0,1
67,70.46,4720.82,Two year,UPI,DSL,No,No,1,No,0,1,4.2691378525952635,0,1.051641791044776,1,0,0.014925373134328358,0,0,0,1
61,78.51,4789.11,Month-to-month,Debit,Fiber,No,No,1,Yes,0,1,4.375882799913392,0,1.287049180327869,1,0,0.01639344262295082,0,0,0,1
1,118.84,118.84,Month-to-month,Credit,DSL,No,No,4,Yes,1,0,4.786157519768909,1,118.84,1,1,4.0,1,1,1,0
45,78.77,3544.65,Two year,Cash,DSL,No,Yes,0,No,0,1,4.379147493923038,0,1.7504444444444442,0,0,0.0,0,0,0,1
28,42.42,1187.76,Two year,Debit,DSL,No,No,1,No,0,0,3.7709201644501458,0,1.5150000000000001,1,0,0.03571428571428571,0,0,0,0
21,78.8,1654.8,Two year,Credit,DSL,Yes,No,1,No,0,0,4.379523504455763,0,3.7523809523809524,1,0,0.047619047619047616,0,0,0,0
13,101.95,1325.35,Month-to-month,UPI,DSL,No,No,1,Yes,0,0,4.634243433473799,1,7.842307692307693,1,0,0.07692307692307693,0,0,0,0
27,105.74,2854.98,One year,Debit,DSL,Yes,No,2,No,0,0,4.6703959709057985,1,3.916296296296296,1,0,0.07407407407407407,0,0,0,0
7,100.03,700.21,Two year,Cash,DSL,No,No,3,Yes,0,0,4.615417502439641,1,14.290000000000001,0,1,0.42857142857142855,0,0,0,0
22,108.82,2394.04,Month-to-month,UPI,Fiber,No,Yes,2,Yes,0,0,4.698842661850726,1,4.946363636363636,1,0,0.09090909090909091,0,0,0,0
53,53.48,2834.44,Month-to-month,Credit,DSL,Yes,No,1,No,0,1,3.997833661841257,0,1.0090566037735849,1,0,0.018867924528301886,0,0,0,1
4,70.76,283.04,Two year,Credit,Fiber,No,Yes,2,No,1,0,4.27332721775054,0,17.69,1,0,0.5,0,0,0,0
23,97.96,2253.08,Month-to-month,Debit,Fiber,No,Yes,3,Yes,0,0,4.594715728084233,1,4.259130434782608,1,1,0.13043478260869565,0,0,1,0
70,46.44,3250.8,Month-to-month,Cash,DSL,Yes,Yes,0,Yes,0,1,3.85946575468947,0,0.6634285714285714,0,0,0.0,0,0,0,1
33,57.16,1886.28,Month-to-month,UPI,DSL,No,No,3,Yes,0,0,4.063197833225264,0,1.732121212121212,1,1,0.09090909090909091,0,0,1,0
28,103.12,2887.36,Month-to-month,Debit,Fiber,No,No,0,Yes,0,0,4.645544080126364,1,3.682857142857143,1,0,0.0,0,0,0,0
8,97.01,776.08,Month-to-month,Cash,DSL,Yes,No,2,Yes,0,0,4.585069514281089,1,12.12625,0,0,0.25,0,0,0,0
1,117.12,117.12,Month-to-month,UPI,DSL,No,No,2,Yes,1,0,4.771701056875722,1,117.12,1,0,2.0,0,1,0,0
